date,year,month,day,supply
6/30/2018,2018,6,30,19374
7/1/2018,2018,7,1,19658
7/2/2018,2018,7,2,17489
7/3/2018,2018,7,3,15105
7/4/2018,2018,7,4,14926
7/5/2018,2018,7,5,13960
7/6/2018,2018,7,6,14764
7/7/2018,2018,7,7,17832
7/8/2018,2018,7,8,18926
7/9/2018,2018,7,9,19011
7/10/2018,2018,7,10,18603
7/11/2018,2018,7,11,17798
7/12/2018,2018,7,12,18303
7/13/2018,2018,7,13,18785
7/14/2018,2018,7,14,20080
7/15/2018,2018,7,15,20518
7/16/2018,2018,7,16,20721
7/17/2018,2018,7,17,20055
7/18/2018,2018,7,18,19521
7/19/2018,2018,7,19,18788
7/20/2018,2018,7,20,18665
7/21/2018,2018,7,21,20344
7/22/2018,2018,7,22,20048
7/23/2018,2018,7,23,20335
7/24/2018,2018,7,24,19373
7/25/2018,2018,7,25,18542
7/26/2018,2018,7,26,17504
7/27/2018,2018,7,27,16933
7/28/2018,2018,7,28,18499
7/29/2018,2018,7,29,19728
7/30/2018,2018,7,30,19885
7/31/2018,2018,7,31,19704
8/1/2018,2018,8,1,19593
8/2/2018,2018,8,2,18591
8/3/2018,2018,8,3,18103
8/4/2018,2018,8,4,20137
8/5/2018,2018,8,5,20023
8/6/2018,2018,8,6,19790
8/7/2018,2018,8,7,18670
8/8/2018,2018,8,8,18188
8/9/2018,2018,8,9,17447
8/10/2018,2018,8,10,16867
8/11/2018,2018,8,11,18343
8/12/2018,2018,8,12,18321
8/13/2018,2018,8,13,18058
8/14/2018,2018,8,14,16904
8/15/2018,2018,8,15,17889
8/16/2018,2018,8,16,16329
8/17/2018,2018,8,17,16025
8/18/2018,2018,8,18,17924
8/19/2018,2018,8,19,18522
8/20/2018,2018,8,20,17606
8/21/2018,2018,8,21,16952
8/22/2018,2018,8,22,15970
8/23/2018,2018,8,23,14757
8/24/2018,2018,8,24,13639
8/25/2018,2018,8,25,15937
8/26/2018,2018,8,26,17103
8/27/2018,2018,8,27,15931
8/28/2018,2018,8,28,14814
8/29/2018,2018,8,29,13974
8/30/2018,2018,8,30,14257
8/31/2018,2018,8,31,13497
9/1/2018,2018,9,1,14477
9/2/2018,2018,9,2,14138
9/3/2018,2018,9,3,14205
9/4/2018,2018,9,4,13956
9/5/2018,2018,9,5,13766
9/6/2018,2018,9,6,13513
9/7/2018,2018,9,7,13565
9/8/2018,2018,9,8,16786
9/9/2018,2018,9,9,18321
9/10/2018,2018,9,10,19636
9/11/2018,2018,9,11,19598
9/12/2018,2018,9,12,19728
9/13/2018,2018,9,13,19594
9/14/2018,2018,9,14,19791
9/15/2018,2018,9,15,21693
9/16/2018,2018,9,16,21681
9/17/2018,2018,9,17,22408
9/18/2018,2018,9,18,21475
9/19/2018,2018,9,19,20377
9/20/2018,2018,9,20,19668
9/21/2018,2018,9,21,19119
9/22/2018,2018,9,22,21167
9/23/2018,2018,9,23,20831
9/24/2018,2018,9,24,19196
9/25/2018,2018,9,25,17992
9/26/2018,2018,9,26,17452
9/27/2018,2018,9,27,17178
9/28/2018,2018,9,28,16410
9/29/2018,2018,9,29,17247
9/30/2018,2018,9,30,17201
10/1/2018,2018,10,1,15523
10/2/2018,2018,10,2,14090
10/3/2018,2018,10,3,13454
10/4/2018,2018,10,4,12495
10/5/2018,2018,10,5,11812
10/6/2018,2018,10,6,12036
10/7/2018,2018,10,7,12572
10/8/2018,2018,10,8,12087
10/9/2018,2018,10,9,12617
10/10/2018,2018,10,10,11804
10/11/2018,2018,10,11,11071
10/12/2018,2018,10,12,12279
10/13/2018,2018,10,13,13780
10/14/2018,2018,10,14,13884
10/15/2018,2018,10,15,14037
10/16/2018,2018,10,16,12352
10/17/2018,2018,10,17,12614
10/18/2018,2018,10,18,12740
10/19/2018,2018,10,19,13443
10/20/2018,2018,10,20,14701
10/21/2018,2018,10,21,15432
10/22/2018,2018,10,22,14620
10/23/2018,2018,10,23,13764
10/24/2018,2018,10,24,13063
10/25/2018,2018,10,25,13175
10/26/2018,2018,10,26,13394
10/27/2018,2018,10,27,14060
10/28/2018,2018,10,28,14601
10/29/2018,2018,10,29,14774
10/30/2018,2018,10,30,14375
10/31/2018,2018,10,31,13684
11/1/2018,2018,11,1,13250
11/2/2018,2018,11,2,14518
11/3/2018,2018,11,3,16692
11/4/2018,2018,11,4,16988
11/5/2018,2018,11,5,17708
11/6/2018,2018,11,6,17057
11/7/2018,2018,11,7,17085
11/8/2018,2018,11,8,16915
11/9/2018,2018,11,9,17951
11/10/2018,2018,11,10,20109
11/11/2018,2018,11,11,20321
11/12/2018,2018,11,12,20773
11/13/2018,2018,11,13,20462
11/14/2018,2018,11,14,21823
11/15/2018,2018,11,15,21623
11/16/2018,2018,11,16,22338
11/17/2018,2018,11,17,24035
11/18/2018,2018,11,18,24793
11/19/2018,2018,11,19,24752
11/20/2018,2018,11,20,23800
11/21/2018,2018,11,21,22533
11/22/2018,2018,11,22,22298
11/23/2018,2018,11,23,23207
11/24/2018,2018,11,24,25480
11/25/2018,2018,11,25,25703
11/26/2018,2018,11,26,25609
11/27/2018,2018,11,27,25234
11/28/2018,2018,11,28,25834
11/29/2018,2018,11,29,26563
11/30/2018,2018,11,30,27822
12/1/2018,2018,12,1,28909
12/2/2018,2018,12,2,29114
12/3/2018,2018,12,3,28285
12/4/2018,2018,12,4,27322
12/5/2018,2018,12,5,25860
12/6/2018,2018,12,6,25571
12/7/2018,2018,12,7,24742
12/8/2018,2018,12,8,26311
12/9/2018,2018,12,9,26250
12/10/2018,2018,12,10,25044
12/11/2018,2018,12,11,23678
12/12/2018,2018,12,12,22121
12/13/2018,2018,12,13,21628
12/14/2018,2018,12,14,21298
12/15/2018,2018,12,15,22389
12/16/2018,2018,12,16,23030
12/17/2018,2018,12,17,22216
12/18/2018,2018,12,18,22052
12/19/2018,2018,12,19,21084
12/20/2018,2018,12,20,21248
12/21/2018,2018,12,21,21220
12/22/2018,2018,12,22,22919
12/23/2018,2018,12,23,23515
12/24/2018,2018,12,24,24358
12/25/2018,2018,12,25,23427
12/26/2018,2018,12,26,23139
12/27/2018,2018,12,27,21502
12/28/2018,2018,12,28,19749
12/29/2018,2018,12,29,21995
12/30/2018,2018,12,30,23353
12/31/2018,2018,12,31,23026
1/1/2019,2019,1,1,21323
1/2/2019,2019,1,2,20525
1/3/2019,2019,1,3,18684
1/4/2019,2019,1,4,17161
1/5/2019,2019,1,5,18409
1/6/2019,2019,1,6,18639
1/7/2019,2019,1,7,17334
1/8/2019,2019,1,8,16098
1/9/2019,2019,1,9,14976
1/10/2019,2019,1,10,14658
1/11/2019,2019,1,11,14703
1/12/2019,2019,1,12,16408
1/13/2019,2019,1,13,16967
1/14/2019,2019,1,14,15139
1/15/2019,2019,1,15,14059
1/16/2019,2019,1,16,14038
1/17/2019,2019,1,17,14344
1/18/2019,2019,1,18,14663
1/19/2019,2019,1,19,16578
1/20/2019,2019,1,20,17371
1/21/2019,2019,1,21,17314
1/22/2019,2019,1,22,17016
1/23/2019,2019,1,23,17065
1/24/2019,2019,1,24,16881
1/25/2019,2019,1,25,17175
1/26/2019,2019,1,26,20079
1/27/2019,2019,1,27,21199
1/28/2019,2019,1,28,22030
1/29/2019,2019,1,29,21580
1/30/2019,2019,1,30,21438
1/31/2019,2019,1,31,20987
2/1/2019,2019,2,1,21798
2/2/2019,2019,2,2,24295
2/3/2019,2019,2,3,24770
2/4/2019,2019,2,4,22751
2/5/2019,2019,2,5,20986
2/6/2019,2019,2,6,20837
2/7/2019,2019,2,7,21274
2/8/2019,2019,2,8,21986
2/9/2019,2019,2,9,24404
2/10/2019,2019,2,10,25740
2/11/2019,2019,2,11,24774
2/12/2019,2019,2,12,23008
2/13/2019,2019,2,13,21001
2/14/2019,2019,2,14,19860
2/15/2019,2019,2,15,18267
2/16/2019,2019,2,16,19600
2/17/2019,2019,2,17,19644
2/18/2019,2019,2,18,18169
2/19/2019,2019,2,19,16801
2/20/2019,2019,2,20,16205
2/21/2019,2019,2,21,15530
2/22/2019,2019,2,22,14632
2/23/2019,2019,2,23,16272
2/24/2019,2019,2,24,16997
2/25/2019,2019,2,25,16169
2/26/2019,2019,2,26,15064
2/27/2019,2019,2,27,14669
2/28/2019,2019,2,28,15105
3/1/2019,2019,3,1,13488
3/2/2019,2019,3,2,16573
3/3/2019,2019,3,3,17225
3/4/2019,2019,3,4,16114
3/5/2019,2019,3,5,14913
3/6/2019,2019,3,6,14004
3/7/2019,2019,3,7,13695
3/8/2019,2019,3,8,13628
3/9/2019,2019,3,9,15783
3/10/2019,2019,3,10,16414
3/11/2019,2019,3,11,15219
3/12/2019,2019,3,12,14159
3/13/2019,2019,3,13,13298
3/14/2019,2019,3,14,12915
3/15/2019,2019,3,15,13793
3/16/2019,2019,3,16,16051
3/17/2019,2019,3,17,17402
3/18/2019,2019,3,18,16485
3/19/2019,2019,3,19,15341
3/20/2019,2019,3,20,14233
3/21/2019,2019,3,21,13635
3/22/2019,2019,3,22,15061
3/23/2019,2019,3,23,16558
3/24/2019,2019,3,24,17265
3/25/2019,2019,3,25,17777
3/26/2019,2019,3,26,16660
3/27/2019,2019,3,27,16590
3/28/2019,2019,3,28,16210
3/29/2019,2019,3,29,17232
3/30/2019,2019,3,30,19023
3/31/2019,2019,3,31,19545
4/1/2019,2019,4,1,19477
4/2/2019,2019,4,2,18889
4/3/2019,2019,4,3,18176
4/4/2019,2019,4,4,17023
4/5/2019,2019,4,5,16812
4/6/2019,2019,4,6,17237
4/7/2019,2019,4,7,17408
4/8/2019,2019,4,8,16656
4/9/2019,2019,4,9,15367
4/10/2019,2019,4,10,14069
4/11/2019,2019,4,11,13448
4/12/2019,2019,4,12,13556
4/13/2019,2019,4,13,13822
4/14/2019,2019,4,14,14097
4/15/2019,2019,4,15,13407
4/16/2019,2019,4,16,12265
4/17/2019,2019,4,17,11338
4/18/2019,2019,4,18,11057
4/19/2019,2019,4,19,11462
4/20/2019,2019,4,20,12306
4/21/2019,2019,4,21,13854
4/22/2019,2019,4,22,13471
4/23/2019,2019,4,23,11960
4/24/2019,2019,4,24,11029
4/25/2019,2019,4,25,11391
4/26/2019,2019,4,26,13045
4/27/2019,2019,4,27,15044
4/28/2019,2019,4,28,15701
4/29/2019,2019,4,29,15505
4/30/2019,2019,4,30,13884
5/1/2019,2019,5,1,14342
5/2/2019,2019,5,2,15597
5/3/2019,2019,5,3,16974
5/4/2019,2019,5,4,19539
5/5/2019,2019,5,5,19305
5/6/2019,2019,5,6,18858
5/7/2019,2019,5,7,18558
5/8/2019,2019,5,8,17322
5/9/2019,2019,5,9,16966
5/10/2019,2019,5,10,16985
5/11/2019,2019,5,11,18332
5/12/2019,2019,5,12,18050
5/13/2019,2019,5,13,18039
5/14/2019,2019,5,14,17093
5/15/2019,2019,5,15,16109
5/16/2019,2019,5,16,16241
5/17/2019,2019,5,17,16436
5/18/2019,2019,5,18,17714
5/19/2019,2019,5,19,18597
5/20/2019,2019,5,20,18650
5/21/2019,2019,5,21,18448
5/22/2019,2019,5,22,18691
5/23/2019,2019,5,23,19112
5/24/2019,2019,5,24,19007
5/25/2019,2019,5,25,21400
5/26/2019,2019,5,26,21496
5/27/2019,2019,5,27,21834
5/28/2019,2019,5,28,21936
5/29/2019,2019,5,29,22292
5/30/2019,2019,5,30,23194
5/31/2019,2019,5,31,24965
6/1/2019,2019,6,1,27471
6/2/2019,2019,6,2,27785
6/3/2019,2019,6,3,27064
6/4/2019,2019,6,4,26197
6/5/2019,2019,6,5,26360
6/6/2019,2019,6,6,26809
6/7/2019,2019,6,7,27291
6/8/2019,2019,6,8,28609
6/9/2019,2019,6,9,28933
6/10/2019,2019,6,10,28516
6/11/2019,2019,6,11,27783
6/12/2019,2019,6,12,27332
6/13/2019,2019,6,13,26927
6/14/2019,2019,6,14,27561
6/15/2019,2019,6,15,28623
6/16/2019,2019,6,16,28206
6/17/2019,2019,6,17,27468
6/18/2019,2019,6,18,26153
6/19/2019,2019,6,19,24697
6/20/2019,2019,6,20,23606
6/21/2019,2019,6,21,23202
6/22/2019,2019,6,22,24689
6/23/2019,2019,6,23,25513
6/24/2019,2019,6,24,24715
6/25/2019,2019,6,25,22805
6/26/2019,2019,6,26,21112
6/27/2019,2019,6,27,19679
6/28/2019,2019,6,28,18758
6/29/2019,2019,6,29,19938
6/30/2019,2019,6,30,20692
7/1/2019,2019,7,1,19675
7/2/2019,2019,7,2,18593
7/3/2019,2019,7,3,18863
7/4/2019,2019,7,4,17434
7/5/2019,2019,7,5,17446
7/6/2019,2019,7,6,19484
7/7/2019,2019,7,7,19911
7/8/2019,2019,7,8,19453
7/9/2019,2019,7,9,19015
7/10/2019,2019,7,10,18223
7/11/2019,2019,7,11,18915
7/12/2019,2019,7,12,19417
7/13/2019,2019,7,13,21274
7/14/2019,2019,7,14,21626
7/15/2019,2019,7,15,21868
7/16/2019,2019,7,16,21449
7/17/2019,2019,7,17,21362
7/18/2019,2019,7,18,21638
7/19/2019,2019,7,19,21115
7/20/2019,2019,7,20,22282
7/21/2019,2019,7,21,23221
7/22/2019,2019,7,22,22428
7/23/2019,2019,7,23,20601
7/24/2019,2019,7,24,19287
7/25/2019,2019,7,25,18307
7/26/2019,2019,7,26,17983
7/27/2019,2019,7,27,19697
7/28/2019,2019,7,28,20420
7/29/2019,2019,7,29,19378
7/30/2019,2019,7,30,18693
7/31/2019,2019,7,31,18008
8/1/2019,2019,8,1,17702
8/2/2019,2019,8,2,17665
8/3/2019,2019,8,3,18864
8/4/2019,2019,8,4,19382
8/5/2019,2019,8,5,18079
8/6/2019,2019,8,6,16904
8/7/2019,2019,8,7,15918
8/8/2019,2019,8,8,16107
8/9/2019,2019,8,9,15368
8/10/2019,2019,8,10,17272
8/11/2019,2019,8,11,18099
8/12/2019,2019,8,12,17811
8/13/2019,2019,8,13,17152
8/14/2019,2019,8,14,16819
8/15/2019,2019,8,15,17987
8/16/2019,2019,8,16,17999
8/17/2019,2019,8,17,20491
8/18/2019,2019,8,18,21549
8/19/2019,2019,8,19,20348
8/20/2019,2019,8,20,18923
8/21/2019,2019,8,21,17757
8/22/2019,2019,8,22,17046
8/23/2019,2019,8,23,16480
8/24/2019,2019,8,24,18314
8/25/2019,2019,8,25,19237
8/26/2019,2019,8,26,18206
8/27/2019,2019,8,27,17098
8/28/2019,2019,8,28,16740
8/29/2019,2019,8,29,16812
8/30/2019,2019,8,30,17123
8/31/2019,2019,8,31,19104
9/1/2019,2019,9,1,19166
9/2/2019,2019,9,2,17723
9/3/2019,2019,9,3,16408
9/4/2019,2019,9,4,16060
9/5/2019,2019,9,5,15691
9/6/2019,2019,9,6,16484
9/7/2019,2019,9,7,16779
9/8/2019,2019,9,8,17818
9/9/2019,2019,9,9,17146
9/10/2019,2019,9,10,16786
9/11/2019,2019,9,11,16956
9/12/2019,2019,9,12,15371
9/13/2019,2019,9,13,13990
9/14/2019,2019,9,14,14244
9/15/2019,2019,9,15,15058
9/16/2019,2019,9,16,14693
9/17/2019,2019,9,17,13983
9/18/2019,2019,9,18,13150
9/19/2019,2019,9,19,12544
9/20/2019,2019,9,20,12506
9/21/2019,2019,9,21,13773
9/22/2019,2019,9,22,14257
9/23/2019,2019,9,23,13105
9/24/2019,2019,9,24,12129
9/25/2019,2019,9,25,11885
9/26/2019,2019,9,26,11581
9/27/2019,2019,9,27,12586
9/28/2019,2019,9,28,14123
9/29/2019,2019,9,29,15492
9/30/2019,2019,9,30,13554
10/1/2019,2019,10,1,12398
10/2/2019,2019,10,2,12010
10/3/2019,2019,10,3,12963
10/4/2019,2019,10,4,12153
10/5/2019,2019,10,5,13052
10/6/2019,2019,10,6,13624
10/7/2019,2019,10,7,11987
10/8/2019,2019,10,8,12360
10/9/2019,2019,10,9,12619
10/10/2019,2019,10,10,12445
10/11/2019,2019,10,11,13116
10/12/2019,2019,10,12,14660
10/13/2019,2019,10,13,15214
10/14/2019,2019,10,14,14184
10/15/2019,2019,10,15,13377
10/16/2019,2019,10,16,12778
10/17/2019,2019,10,17,12614
10/18/2019,2019,10,18,13211
10/19/2019,2019,10,19,15485
10/20/2019,2019,10,20,17677
10/21/2019,2019,10,21,17200
10/22/2019,2019,10,22,16753
10/23/2019,2019,10,23,16139
10/24/2019,2019,10,24,16016
10/25/2019,2019,10,25,16964
10/26/2019,2019,10,26,18685
10/27/2019,2019,10,27,18354
10/28/2019,2019,10,28,17696
10/29/2019,2019,10,29,17301
10/30/2019,2019,10,30,16440
10/31/2019,2019,10,31,16447
11/1/2019,2019,11,1,15897
11/2/2019,2019,11,2,17711
11/3/2019,2019,11,3,18128
11/4/2019,2019,11,4,17420
11/5/2019,2019,11,5,15983
11/6/2019,2019,11,6,14925
11/7/2019,2019,11,7,14941
11/8/2019,2019,11,8,14516
11/9/2019,2019,11,9,16490
11/10/2019,2019,11,10,16691
11/11/2019,2019,11,11,15831
11/12/2019,2019,11,12,14762
11/13/2019,2019,11,13,15222
11/14/2019,2019,11,14,15849
11/15/2019,2019,11,15,16025
11/16/2019,2019,11,16,18244
11/17/2019,2019,11,17,18374
11/18/2019,2019,11,18,17773
11/19/2019,2019,11,19,17277
11/20/2019,2019,11,20,17566
11/21/2019,2019,11,21,18603
11/22/2019,2019,11,22,19267
11/23/2019,2019,11,23,20980
11/24/2019,2019,11,24,21991
11/25/2019,2019,11,25,22649
11/26/2019,2019,11,26,22218
11/27/2019,2019,11,27,22193
11/28/2019,2019,11,28,22089
11/29/2019,2019,11,29,22998
11/30/2019,2019,11,30,25032
12/1/2019,2019,12,1,24783
12/2/2019,2019,12,2,23753
12/3/2019,2019,12,3,22210
12/4/2019,2019,12,4,21459
12/5/2019,2019,12,5,20737
12/6/2019,2019,12,6,20177
12/7/2019,2019,12,7,21426
12/8/2019,2019,12,8,22014
12/9/2019,2019,12,9,20852
12/10/2019,2019,12,10,19842
12/11/2019,2019,12,11,18235
12/12/2019,2019,12,12,17417
12/13/2019,2019,12,13,18608
12/14/2019,2019,12,14,19751
12/15/2019,2019,12,15,20574
12/16/2019,2019,12,16,20043
12/17/2019,2019,12,17,19258
12/18/2019,2019,12,18,19037
12/19/2019,2019,12,19,18039
12/20/2019,2019,12,20,19307
12/21/2019,2019,12,21,20812
12/22/2019,2019,12,22,21936
12/23/2019,2019,12,23,22225
12/24/2019,2019,12,24,22086
12/25/2019,2019,12,25,21054
12/26/2019,2019,12,26,21121
12/27/2019,2019,12,27,21241
12/28/2019,2019,12,28,23796
12/29/2019,2019,12,29,25041
12/30/2019,2019,12,30,25259
12/31/2019,2019,12,31,23941
1/1/2020,2020,1,1,22008
1/2/2020,2020,1,2,20227
1/3/2020,2020,1,3,18665
1/4/2020,2020,1,4,19649
1/5/2020,2020,1,5,19803
1/6/2020,2020,1,6,17594
1/7/2020,2020,1,7,15627
1/8/2020,2020,1,8,14212
1/9/2020,2020,1,9,12433
1/10/2020,2020,1,10,12717
1/11/2020,2020,1,11,14450
1/12/2020,2020,1,12,15230
1/13/2020,2020,1,13,14561
1/14/2020,2020,1,14,13594
1/15/2020,2020,1,15,14525
1/16/2020,2020,1,16,15160
1/17/2020,2020,1,17,15882
1/18/2020,2020,1,18,18421
1/19/2020,2020,1,19,20071
1/20/2020,2020,1,20,19646
1/21/2020,2020,1,21,18876
1/22/2020,2020,1,22,18459
1/23/2020,2020,1,23,19176
1/24/2020,2020,1,24,17243
1/25/2020,2020,1,25,15576
1/26/2020,2020,1,26,14388
1/27/2020,2020,1,27,14477
1/28/2020,2020,1,28,15336
1/29/2020,2020,1,29,15480
1/30/2020,2020,1,30,14957
1/31/2020,2020,1,31,14997
2/1/2020,2020,2,1,16294
2/2/2020,2020,2,2,16664
2/3/2020,2020,2,3,14878
2/4/2020,2020,2,4,13285
2/5/2020,2020,2,5,13096
2/6/2020,2020,2,6,13471
2/7/2020,2020,2,7,14199
2/8/2020,2020,2,8,16370
2/9/2020,2020,2,9,17438
2/10/2020,2020,2,10,16677
2/11/2020,2020,2,11,16451
2/12/2020,2020,2,12,16053
2/13/2020,2020,2,13,16784
2/14/2020,2020,2,14,17520
2/15/2020,2020,2,15,20783
2/16/2020,2020,2,16,22589
2/17/2020,2020,2,17,21453
2/18/2020,2020,2,18,18832
2/19/2020,2020,2,19,18182
2/20/2020,2020,2,20,17680
2/21/2020,2020,2,21,17764
2/22/2020,2020,2,22,18990
2/23/2020,2020,2,23,18688
2/24/2020,2020,2,24,17106
2/25/2020,2020,2,25,15397
2/26/2020,2020,2,26,14726
2/27/2020,2020,2,27,14657
2/28/2020,2020,2,28,13455
2/29/2020,2020,2,29,14227
3/1/2020,2020,3,1,14558
3/2/2020,2020,3,2,13028
3/3/2020,2020,3,3,12128
3/4/2020,2020,3,4,11998
3/5/2020,2020,3,5,11238
3/6/2020,2020,3,6,13002
3/7/2020,2020,3,7,15634
3/8/2020,2020,3,8,16518
3/9/2020,2020,3,9,16454
3/10/2020,2020,3,10,16445
3/11/2020,2020,3,11,16864
3/12/2020,2020,3,12,15563
3/13/2020,2020,3,13,17295
3/14/2020,2020,3,14,19374
3/15/2020,2020,3,15,19747
3/16/2020,2020,3,16,20174
3/17/2020,2020,3,17,20138
3/18/2020,2020,3,18,20655
3/19/2020,2020,3,19,20729
3/20/2020,2020,3,20,21014
3/21/2020,2020,3,21,22548
3/22/2020,2020,3,22,22250
3/23/2020,2020,3,23,22232
3/24/2020,2020,3,24,21440
3/25/2020,2020,3,25,21261
3/26/2020,2020,3,26,20917
3/27/2020,2020,3,27,20722
3/28/2020,2020,3,28,22211
3/29/2020,2020,3,29,22581
3/30/2020,2020,3,30,21977
3/31/2020,2020,3,31,21302
4/1/2020,2020,4,1,20143
4/2/2020,2020,4,2,19088
4/3/2020,2020,4,3,17510
4/4/2020,2020,4,4,17520
4/5/2020,2020,4,5,17682
4/6/2020,2020,4,6,16308
4/7/2020,2020,4,7,15007
4/8/2020,2020,4,8,14106
4/9/2020,2020,4,9,13830
4/10/2020,2020,4,10,14621
4/11/2020,2020,4,11,16488
4/12/2020,2020,4,12,17250
4/13/2020,2020,4,13,16813
4/14/2020,2020,4,14,15795
4/15/2020,2020,4,15,15606
4/16/2020,2020,4,16,14866
4/17/2020,2020,4,17,14896
4/18/2020,2020,4,18,17409
4/19/2020,2020,4,19,18840
4/20/2020,2020,4,20,18332
4/21/2020,2020,4,21,17312
4/22/2020,2020,4,22,16858
4/23/2020,2020,4,23,16115
4/24/2020,2020,4,24,16639
4/25/2020,2020,4,25,18376
4/26/2020,2020,4,26,18879
4/27/2020,2020,4,27,17751
4/28/2020,2020,4,28,16894
4/29/2020,2020,4,29,16707
4/30/2020,2020,4,30,16357
5/1/2020,2020,5,1,15914
5/2/2020,2020,5,2,17303
5/3/2020,2020,5,3,17633
5/4/2020,2020,5,4,16335
5/5/2020,2020,5,5,15517
5/6/2020,2020,5,6,13728
5/7/2020,2020,5,7,12870
5/8/2020,2020,5,8,11938
5/9/2020,2020,5,9,13084
5/10/2020,2020,5,10,13212
5/11/2020,2020,5,11,11931
5/12/2020,2020,5,12,10844
5/13/2020,2020,5,13,10616
5/14/2020,2020,5,14,10278
5/15/2020,2020,5,15,11369
5/16/2020,2020,5,16,17292
5/17/2020,2020,5,17,19604
5/18/2020,2020,5,18,21211
5/19/2020,2020,5,19,20344
5/20/2020,2020,5,20,20199
5/21/2020,2020,5,21,20126
5/22/2020,2020,5,22,20916
5/23/2020,2020,5,23,23746
5/24/2020,2020,5,24,24727
5/25/2020,2020,5,25,23315
5/26/2020,2020,5,26,22419
5/27/2020,2020,5,27,21364
5/28/2020,2020,5,28,20581
5/29/2020,2020,5,29,19546
5/30/2020,2020,5,30,21788
5/31/2020,2020,5,31,22814
6/1/2020,2020,6,1,21949
6/2/2020,2020,6,2,20198
6/3/2020,2020,6,3,19660
6/4/2020,2020,6,4,19044
6/5/2020,2020,6,5,18115
6/6/2020,2020,6,6,19982
6/7/2020,2020,6,7,20896
6/8/2020,2020,6,8,19595
6/9/2020,2020,6,9,18131
6/10/2020,2020,6,10,17892
6/11/2020,2020,6,11,17219
6/12/2020,2020,6,12,17373
6/13/2020,2020,6,13,19795
6/14/2020,2020,6,14,20586
6/15/2020,2020,6,15,19759
6/16/2020,2020,6,16,18837
6/17/2020,2020,6,17,18676
6/18/2020,2020,6,18,18011
6/19/2020,2020,6,19,17846
6/20/2020,2020,6,20,19997
6/21/2020,2020,6,21,20655
6/22/2020,2020,6,22,19968
6/23/2020,2020,6,23,19159
6/24/2020,2020,6,24,18865
6/25/2020,2020,6,25,19151
6/26/2020,2020,6,26,20093
6/27/2020,2020,6,27,23482
6/28/2020,2020,6,28,24557
6/29/2020,2020,6,29,24784
6/30/2020,2020,6,30,24235
7/1/2020,2020,7,1,23267
7/2/2020,2020,7,2,22162
7/3/2020,2020,7,3,21443
7/4/2020,2020,7,4,23188
7/5/2020,2020,7,5,24268
7/6/2020,2020,7,6,22542
7/7/2020,2020,7,7,21593
7/8/2020,2020,7,8,20541
7/9/2020,2020,7,9,19602
7/10/2020,2020,7,10,19024
7/11/2020,2020,7,11,21158
7/12/2020,2020,7,12,21497
7/13/2020,2020,7,13,20090
7/14/2020,2020,7,14,18938
7/15/2020,2020,7,15,18296
7/16/2020,2020,7,16,17664
7/17/2020,2020,7,17,17981
7/18/2020,2020,7,18,21249
7/19/2020,2020,7,19,22506
7/20/2020,2020,7,20,21677
7/21/2020,2020,7,21,20256
7/22/2020,2020,7,22,18902
7/23/2020,2020,7,23,17575
7/24/2020,2020,7,24,17689
7/25/2020,2020,7,25,20470
7/26/2020,2020,7,26,21324
7/27/2020,2020,7,27,20094
7/28/2020,2020,7,28,19096
7/29/2020,2020,7,29,18205
7/30/2020,2020,7,30,17547
7/31/2020,2020,7,31,17763
8/1/2020,2020,8,1,19976
8/2/2020,2020,8,2,20532
8/3/2020,2020,8,3,20800
8/4/2020,2020,8,4,20845
8/5/2020,2020,8,5,20293
8/6/2020,2020,8,6,20693
8/7/2020,2020,8,7,23036
8/8/2020,2020,8,8,25344
8/9/2020,2020,8,9,25505
8/10/2020,2020,8,10,25496
8/11/2020,2020,8,11,25164
8/12/2020,2020,8,12,25768
8/13/2020,2020,8,13,26250
8/14/2020,2020,8,14,26669
8/15/2020,2020,8,15,29268
8/16/2020,2020,8,16,30536
8/17/2020,2020,8,17,27948
8/18/2020,2020,8,18,27892
8/19/2020,2020,8,19,26716
8/20/2020,2020,8,20,25650
8/21/2020,2020,8,21,24341
8/22/2020,2020,8,22,24801
8/23/2020,2020,8,23,25172
8/24/2020,2020,8,24,24380
8/25/2020,2020,8,25,23747
8/26/2020,2020,8,26,23001
8/27/2020,2020,8,27,22133
8/28/2020,2020,8,28,22136
8/29/2020,2020,8,29,24617
8/30/2020,2020,8,30,25726
8/31/2020,2020,8,31,25221
9/1/2020,2020,9,1,23634
9/2/2020,2020,9,2,22119
9/3/2020,2020,9,3,20950
9/4/2020,2020,9,4,20294
9/5/2020,2020,9,5,22973
9/6/2020,2020,9,6,23495
9/7/2020,2020,9,7,21254
9/8/2020,2020,9,8,19402
9/9/2020,2020,9,9,17993
9/10/2020,2020,9,10,16452
9/11/2020,2020,9,11,15739
9/12/2020,2020,9,12,17879
9/13/2020,2020,9,13,18800
9/14/2020,2020,9,14,16893
9/15/2020,2020,9,15,15635
9/16/2020,2020,9,16,14468
9/17/2020,2020,9,17,13875
9/18/2020,2020,9,18,14040
9/19/2020,2020,9,19,17026
9/20/2020,2020,9,20,17802
9/21/2020,2020,9,21,18298
9/22/2020,2020,9,22,17819
9/23/2020,2020,9,23,17325
9/24/2020,2020,9,24,17342
9/25/2020,2020,9,25,18263
9/26/2020,2020,9,26,22182
9/27/2020,2020,9,27,24233
9/28/2020,2020,9,28,23540
