year,sex,career,source,count
2006,Women,Religion-related work,Korean Red Cross 외,20
2006,Women,Stay-at-home,Korean Red Cross,20963
2006,Women,Stay-at-home,Central Seoul,1318
2006,Women,Stay-at-home,Western Seoul,1140
2006,Women,Stay-at-home,Southern Seoul,1913
2006,Women,Stay-at-home,Eastern Seoul,3368
2006,Women,Stay-at-home,Busan,1997
2006,Women,Stay-at-home,Daegu/Gyeongbook,1684
2006,Women,Stay-at-home,Incheon,1620
2006,Women,Stay-at-home,Ulsan,870
2006,Women,Stay-at-home,Gyeonggi,1680
2006,Women,Stay-at-home,Gangwon,534
2006,Women,Stay-at-home,Chungbook,522
2006,Women,Stay-at-home,Daejeon/Sejong/Chungnaam,764
2006,Women,Stay-at-home,Jeonbook,710
2006,Women,Stay-at-home,Gwangju/Jeonnaam,2075
2006,Women,Stay-at-home,Gyeongnaam,555
2006,Women,Stay-at-home,Jeju,213
2006,Women,Stay-at-home,Korean Red Cross 외,765
2006,Women,Other,Korean Red Cross,53082
2006,Women,Other,Central Seoul,6512
2006,Women,Other,Western Seoul,4068
2006,Women,Other,Southern Seoul,5783
2006,Women,Other,Eastern Seoul,5331
2006,Women,Other,Busan,6370
2006,Women,Other,Daegu/Gyeongbook,3832
2006,Women,Other,Incheon,3462
2006,Women,Other,Ulsan,1659
2006,Women,Other,Gyeonggi,2807
2006,Women,Other,Gangwon,914
2006,Women,Other,Chungbook,1528
2006,Women,Other,Daejeon/Sejong/Chungnaam,2037
2006,Women,Other,Jeonbook,2001
2006,Women,Other,Gwangju/Jeonnaam,5125
2006,Women,Other,Gyeongnaam,1011
2006,Women,Other,Jeju,642
2006,Women,Other,Korean Red Cross 외,1579
2007,Men,Highschool Student,Korean Red Cross,297356
2007,Men,Highschool Student,Central Seoul,17707
2007,Men,Highschool Student,Western Seoul,20898
2007,Men,Highschool Student,Southern Seoul,15332
2007,Men,Highschool Student,Eastern Seoul,31728
2007,Men,Highschool Student,Busan,27491
2007,Men,Highschool Student,Daegu/Gyeongbook,26372
2007,Men,Highschool Student,Incheon,20637
2007,Men,Highschool Student,Ulsan,12483
2007,Men,Highschool Student,Gyeonggi,24159
2007,Men,Highschool Student,Gangwon,4168
2007,Men,Highschool Student,Chungbook,12319
2007,Men,Highschool Student,Daejeon/Sejong/Chungnaam,24833
2007,Men,Highschool Student,Jeonbook,15662
2007,Men,Highschool Student,Gwangju/Jeonnaam,27822
2007,Men,Highschool Student,Gyeongnaam,10994
2007,Men,Highschool Student,Jeju,4751
2007,Men,Highschool Student,Korean Red Cross 외,5042
2007,Men,University Student,Korean Red Cross,371547
2007,Men,University Student,Central Seoul,31745
2007,Men,University Student,Western Seoul,30578
2007,Men,University Student,Southern Seoul,30712
2007,Men,University Student,Eastern Seoul,28542
2007,Men,University Student,Busan,44089
2007,Men,University Student,Daegu/Gyeongbook,33858
2007,Men,University Student,Incheon,14791
2007,Men,University Student,Ulsan,11931
2007,Men,University Student,Gyeonggi,17489
2007,Men,University Student,Gangwon,7118
2007,Men,University Student,Chungbook,16665
2007,Men,University Student,Daejeon/Sejong/Chungnaam,26992
2007,Men,University Student,Jeonbook,20383
2007,Men,University Student,Gwangju/Jeonnaam,37624
2007,Men,University Student,Gyeongnaam,15487
2007,Men,University Student,Jeju,3543
2007,Men,University Student,Korean Red Cross 외,17353
2007,Men,Military Person,Korean Red Cross,346583
2007,Men,Military Person,Central Seoul,39458
2007,Men,Military Person,Western Seoul,13238
2007,Men,Military Person,Southern Seoul,32656
2007,Men,Military Person,Eastern Seoul,28100
2007,Men,Military Person,Busan,14601
2007,Men,Military Person,Daegu/Gyeongbook,24705
2007,Men,Military Person,Incheon,14590
2007,Men,Military Person,Ulsan,4154
2007,Men,Military Person,Gyeonggi,17134
2007,Men,Military Person,Gangwon,35771
2007,Men,Military Person,Chungbook,14448
2007,Men,Military Person,Daejeon/Sejong/Chungnaam,36198
2007,Men,Military Person,Jeonbook,19861
2007,Men,Military Person,Gwangju/Jeonnaam,20995
2007,Men,Military Person,Gyeongnaam,26327
2007,Men,Military Person,Jeju,4347
2007,Men,Military Person,Korean Red Cross 외,1670
2007,Men,Company Worker,Korean Red Cross,291938
2007,Men,Company Worker,Central Seoul,26605
2007,Men,Company Worker,Western Seoul,25931
2007,Men,Company Worker,Southern Seoul,35124
2007,Men,Company Worker,Eastern Seoul,18315
2007,Men,Company Worker,Busan,33950
2007,Men,Company Worker,Daegu/Gyeongbook,18032
2007,Men,Company Worker,Incheon,15641
2007,Men,Company Worker,Ulsan,17230
2007,Men,Company Worker,Gyeonggi,28548
2007,Men,Company Worker,Gangwon,3746
2007,Men,Company Worker,Chungbook,7632
2007,Men,Company Worker,Daejeon/Sejong/Chungnaam,15251
2007,Men,Company Worker,Jeonbook,8042
2007,Men,Company Worker,Gwangju/Jeonnaam,19578
2007,Men,Company Worker,Gyeongnaam,14268
2007,Men,Company Worker,Jeju,4045
2007,Men,Company Worker,Korean Red Cross 외,15726
2007,Men,Public Worker,Korean Red Cross,45352
2007,Men,Public Worker,Central Seoul,4231
2007,Men,Public Worker,Western Seoul,2266
2007,Men,Public Worker,Southern Seoul,2575
2007,Men,Public Worker,Eastern Seoul,2929
2007,Men,Public Worker,Busan,3364
2007,Men,Public Worker,Daegu/Gyeongbook,3316
2007,Men,Public Worker,Incheon,1950
2007,Men,Public Worker,Ulsan,1001
2007,Men,Public Worker,Gyeonggi,3758
2007,Men,Public Worker,Gangwon,1622
2007,Men,Public Worker,Chungbook,2555
2007,Men,Public Worker,Daejeon/Sejong/Chungnaam,3899
2007,Men,Public Worker,Jeonbook,2792
2007,Men,Public Worker,Gwangju/Jeonnaam,4400
2007,Men,Public Worker,Gyeongnaam,3367
2007,Men,Public Worker,Jeju,1327
2007,Men,Public Worker,Korean Red Cross 외,637
2007,Men,Self-employed,Korean Red Cross,51072
2007,Men,Self-employed,Central Seoul,4118
2007,Men,Self-employed,Western Seoul,4721
2007,Men,Self-employed,Southern Seoul,5551
2007,Men,Self-employed,Eastern Seoul,5235
2007,Men,Self-employed,Busan,6378
2007,Men,Self-employed,Daegu/Gyeongbook,3979
2007,Men,Self-employed,Incheon,2908
2007,Men,Self-employed,Ulsan,1379
2007,Men,Self-employed,Gyeonggi,3985
2007,Men,Self-employed,Gangwon,1047
2007,Men,Self-employed,Chungbook,1278
2007,Men,Self-employed,Daejeon/Sejong/Chungnaam,2074
2007,Men,Self-employed,Jeonbook,2110
2007,Men,Self-employed,Gwangju/Jeonnaam,3742
2007,Men,Self-employed,Gyeongnaam,1729
2007,Men,Self-employed,Jeju,838
2007,Men,Self-employed,Korean Red Cross 외,1484
2007,Men,Religion-related work,Korean Red Cross,5412
2007,Men,Religion-related work,Central Seoul,529
2007,Men,Religion-related work,Western Seoul,594
2007,Men,Religion-related work,Southern Seoul,608
2007,Men,Religion-related work,Eastern Seoul,529
2007,Men,Religion-related work,Busan,363
2007,Men,Religion-related work,Daegu/Gyeongbook,306
2007,Men,Religion-related work,Incheon,345
2007,Men,Religion-related work,Ulsan,76
2007,Men,Religion-related work,Gyeonggi,481
2007,Men,Religion-related work,Gangwon,102
2007,Men,Religion-related work,Chungbook,168
2007,Men,Religion-related work,Daejeon/Sejong/Chungnaam,327
2007,Men,Religion-related work,Jeonbook,310
2007,Men,Religion-related work,Gwangju/Jeonnaam,488
2007,Men,Religion-related work,Gyeongnaam,96
2007,Men,Religion-related work,Jeju,90
2007,Men,Religion-related work,Korean Red Cross 외,266
2007,Men,Stay-at-home,Korean Red Cross,923
2007,Men,Stay-at-home,Central Seoul,98
2007,Men,Stay-at-home,Western Seoul,87
2007,Men,Stay-at-home,Southern Seoul,70
2007,Men,Stay-at-home,Eastern Seoul,70
2007,Men,Stay-at-home,Busan,182
2007,Men,Stay-at-home,Daegu/Gyeongbook,57
2007,Men,Stay-at-home,Incheon,41
2007,Men,Stay-at-home,Ulsan,32
2007,Men,Stay-at-home,Gyeonggi,42
2007,Men,Stay-at-home,Gangwon,18
2007,Men,Stay-at-home,Chungbook,32
2007,Men,Stay-at-home,Daejeon/Sejong/Chungnaam,49
2007,Men,Stay-at-home,Jeonbook,28
2007,Men,Stay-at-home,Gwangju/Jeonnaam,66
2007,Men,Stay-at-home,Gyeongnaam,28
2007,Men,Stay-at-home,Jeju,23
2007,Men,Stay-at-home,Korean Red Cross 외,30
2007,Men,Other,Korean Red Cross,135688
2007,Men,Other,Central Seoul,12941
2007,Men,Other,Western Seoul,19302
2007,Men,Other,Southern Seoul,13643
2007,Men,Other,Eastern Seoul,11653
2007,Men,Other,Busan,17307
2007,Men,Other,Daegu/Gyeongbook,6616
2007,Men,Other,Incheon,8198
2007,Men,Other,Ulsan,4354
2007,Men,Other,Gyeonggi,7221
2007,Men,Other,Gangwon,2017
2007,Men,Other,Chungbook,3260
2007,Men,Other,Daejeon/Sejong/Chungnaam,5856
2007,Men,Other,Jeonbook,6555
2007,Men,Other,Gwangju/Jeonnaam,11134
2007,Men,Other,Gyeongnaam,3071
2007,Men,Other,Jeju,2560
2007,Men,Other,Korean Red Cross 외,4200
2007,Women,Highschool Student,Korean Red Cross,175437
2007,Women,Highschool Student,Central Seoul,13877
2007,Women,Highschool Student,Western Seoul,12808
2007,Women,Highschool Student,Southern Seoul,8268
2007,Women,Highschool Student,Eastern Seoul,23849
2007,Women,Highschool Student,Busan,13941
2007,Women,Highschool Student,Daegu/Gyeongbook,13349
2007,Women,Highschool Student,Incheon,13861
2007,Women,Highschool Student,Ulsan,5015
2007,Women,Highschool Student,Gyeonggi,9721
2007,Women,Highschool Student,Gangwon,2839
2007,Women,Highschool Student,Chungbook,6003
2007,Women,Highschool Student,Daejeon/Sejong/Chungnaam,12297
2007,Women,Highschool Student,Jeonbook,9266
2007,Women,Highschool Student,Gwangju/Jeonnaam,20666
2007,Women,Highschool Student,Gyeongnaam,6990
2007,Women,Highschool Student,Jeju,2687
2007,Women,Highschool Student,Korean Red Cross 외,1574
2007,Women,University Student,Korean Red Cross,167997
2007,Women,University Student,Central Seoul,18698
2007,Women,University Student,Western Seoul,9686
2007,Women,University Student,Southern Seoul,11801
2007,Women,University Student,Eastern Seoul,15781
2007,Women,University Student,Busan,15276
2007,Women,University Student,Daegu/Gyeongbook,18185
2007,Women,University Student,Incheon,7557
2007,Women,University Student,Ulsan,4399
2007,Women,University Student,Gyeonggi,7421
2007,Women,University Student,Gangwon,4035
2007,Women,University Student,Chungbook,5646
2007,Women,University Student,Daejeon/Sejong/Chungnaam,12578
2007,Women,University Student,Jeonbook,9744
2007,Women,University Student,Gwangju/Jeonnaam,19963
2007,Women,University Student,Gyeongnaam,5593
2007,Women,University Student,Jeju,1634
2007,Women,University Student,Korean Red Cross 외,5212
2007,Women,Military Person,Korean Red Cross,1067
2007,Women,Military Person,Central Seoul,157
2007,Women,Military Person,Western Seoul,52
2007,Women,Military Person,Southern Seoul,127
2007,Women,Military Person,Eastern Seoul,122
2007,Women,Military Person,Busan,23
2007,Women,Military Person,Daegu/Gyeongbook,85
2007,Women,Military Person,Incheon,60
2007,Women,Military Person,Ulsan,1
2007,Women,Military Person,Gyeonggi,46
2007,Women,Military Person,Gangwon,103
2007,Women,Military Person,Chungbook,44
2007,Women,Military Person,Daejeon/Sejong/Chungnaam,84
2007,Women,Military Person,Jeonbook,16
2007,Women,Military Person,Gwangju/Jeonnaam,54
2007,Women,Military Person,Gyeongnaam,90
2007,Women,Military Person,Jeju,3
2007,Women,Military Person,Korean Red Cross 외,13
2007,Women,Company Worker,Korean Red Cross,59653
2007,Women,Company Worker,Central Seoul,8768
2007,Women,Company Worker,Western Seoul,6569
2007,Women,Company Worker,Southern Seoul,8503
2007,Women,Company Worker,Eastern Seoul,5713
2007,Women,Company Worker,Busan,5274
2007,Women,Company Worker,Daegu/Gyeongbook,3795
2007,Women,Company Worker,Incheon,3700
2007,Women,Company Worker,Ulsan,1318
2007,Women,Company Worker,Gyeonggi,4277
2007,Women,Company Worker,Gangwon,700
2007,Women,Company Worker,Chungbook,1037
2007,Women,Company Worker,Daejeon/Sejong/Chungnaam,2683
2007,Women,Company Worker,Jeonbook,1019
2007,Women,Company Worker,Gwangju/Jeonnaam,4090
2007,Women,Company Worker,Gyeongnaam,1552
2007,Women,Company Worker,Jeju,655
2007,Women,Company Worker,Korean Red Cross 외,2820
2007,Women,Public Worker,Korean Red Cross,6381
2007,Women,Public Worker,Central Seoul,687
2007,Women,Public Worker,Western Seoul,332
2007,Women,Public Worker,Southern Seoul,439
2007,Women,Public Worker,Eastern Seoul,524
2007,Women,Public Worker,Busan,432
2007,Women,Public Worker,Daegu/Gyeongbook,424
2007,Women,Public Worker,Incheon,304
2007,Women,Public Worker,Ulsan,186
2007,Women,Public Worker,Gyeonggi,380
2007,Women,Public Worker,Gangwon,201
2007,Women,Public Worker,Chungbook,269
2007,Women,Public Worker,Daejeon/Sejong/Chungnaam,406
2007,Women,Public Worker,Jeonbook,266
2007,Women,Public Worker,Gwangju/Jeonnaam,912
2007,Women,Public Worker,Gyeongnaam,401
2007,Women,Public Worker,Jeju,218
2007,Women,Public Worker,Korean Red Cross 외,97
2007,Women,Self-employed,Korean Red Cross,3763
2007,Women,Self-employed,Central Seoul,395
2007,Women,Self-employed,Western Seoul,327
2007,Women,Self-employed,Southern Seoul,436
2007,Women,Self-employed,Eastern Seoul,563
2007,Women,Self-employed,Busan,298
2007,Women,Self-employed,Daegu/Gyeongbook,250
2007,Women,Self-employed,Incheon,260
2007,Women,Self-employed,Ulsan,88
2007,Women,Self-employed,Gyeonggi,269
2007,Women,Self-employed,Gangwon,73
2007,Women,Self-employed,Chungbook,82
2007,Women,Self-employed,Daejeon/Sejong/Chungnaam,121
2007,Women,Self-employed,Jeonbook,121
2007,Women,Self-employed,Gwangju/Jeonnaam,301
2007,Women,Self-employed,Gyeongnaam,116
2007,Women,Self-employed,Jeju,63
2007,Women,Self-employed,Korean Red Cross 외,126
2007,Women,Religion-related work,Korean Red Cross,742
2007,Women,Religion-related work,Central Seoul,94
2007,Women,Religion-related work,Western Seoul,69
2007,Women,Religion-related work,Southern Seoul,73
2007,Women,Religion-related work,Eastern Seoul,114
2007,Women,Religion-related work,Busan,60
2007,Women,Religion-related work,Daegu/Gyeongbook,25
2007,Women,Religion-related work,Incheon,62
2007,Women,Religion-related work,Ulsan,12
2007,Women,Religion-related work,Gyeonggi,23
2007,Women,Religion-related work,Gangwon,15
2007,Women,Religion-related work,Chungbook,6
2007,Women,Religion-related work,Daejeon/Sejong/Chungnaam,64
2007,Women,Religion-related work,Jeonbook,38
2007,Women,Religion-related work,Gwangju/Jeonnaam,73
2007,Women,Religion-related work,Gyeongnaam,6
2007,Women,Religion-related work,Jeju,8
2007,Women,Religion-related work,Korean Red Cross 외,20
2007,Women,Stay-at-home,Korean Red Cross,19306
2007,Women,Stay-at-home,Central Seoul,1263
2007,Women,Stay-at-home,Western Seoul,1557
2007,Women,Stay-at-home,Southern Seoul,1630
2007,Women,Stay-at-home,Eastern Seoul,2975
2007,Women,Stay-at-home,Busan,1815
2007,Women,Stay-at-home,Daegu/Gyeongbook,1379
2007,Women,Stay-at-home,Incheon,1615
2007,Women,Stay-at-home,Ulsan,741
2007,Women,Stay-at-home,Gyeonggi,1567
2007,Women,Stay-at-home,Gangwon,391
2007,Women,Stay-at-home,Chungbook,390
2007,Women,Stay-at-home,Daejeon/Sejong/Chungnaam,810
2007,Women,Stay-at-home,Jeonbook,522
2007,Women,Stay-at-home,Gwangju/Jeonnaam,1789
2007,Women,Stay-at-home,Gyeongnaam,645
2007,Women,Stay-at-home,Jeju,217
2007,Women,Stay-at-home,Korean Red Cross 외,702
2007,Women,Other,Korean Red Cross,48467
2007,Women,Other,Central Seoul,6421
2007,Women,Other,Western Seoul,5919
2007,Women,Other,Southern Seoul,5252
2007,Women,Other,Eastern Seoul,5235
2007,Women,Other,Busan,4779
2007,Women,Other,Daegu/Gyeongbook,2666
2007,Women,Other,Incheon,3575
2007,Women,Other,Ulsan,1032
2007,Women,Other,Gyeonggi,2594
2007,Women,Other,Gangwon,675
2007,Women,Other,Chungbook,969
2007,Women,Other,Daejeon/Sejong/Chungnaam,2075
2007,Women,Other,Jeonbook,1439
2007,Women,Other,Gwangju/Jeonnaam,4307
2007,Women,Other,Gyeongnaam,999
2007,Women,Other,Jeju,530
2007,Women,Other,Korean Red Cross 외,2106
2008,Men,Highschool Student,Korean Red Cross,325446
2008,Men,Highschool Student,Central Seoul,16928
2008,Men,Highschool Student,Western Seoul,22270
2008,Men,Highschool Student,Southern Seoul,15216
2008,Men,Highschool Student,Eastern Seoul,34939
2008,Men,Highschool Student,Busan,31438
2008,Men,Highschool Student,Daegu/Gyeongbook,29940
2008,Men,Highschool Student,Incheon,21245
2008,Men,Highschool Student,Ulsan,13144
2008,Men,Highschool Student,Gyeonggi,24911
2008,Men,Highschool Student,Gangwon,4787
2008,Men,Highschool Student,Chungbook,15283
2008,Men,Highschool Student,Daejeon/Sejong/Chungnaam,26649
2008,Men,Highschool Student,Jeonbook,16806
2008,Men,Highschool Student,Gwangju/Jeonnaam,30711
2008,Men,Highschool Student,Gyeongnaam,15889
2008,Men,Highschool Student,Jeju,5290
2008,Men,Highschool Student,Korean Red Cross 외,7459
2008,Men,University Student,Korean Red Cross,406799
2008,Men,University Student,Central Seoul,33348
2008,Men,University Student,Western Seoul,32347
2008,Men,University Student,Southern Seoul,29639
2008,Men,University Student,Eastern Seoul,31351
2008,Men,University Student,Busan,45184
2008,Men,University Student,Daegu/Gyeongbook,42244
2008,Men,University Student,Incheon,15535
2008,Men,University Student,Ulsan,14224
2008,Men,University Student,Gyeonggi,19796
2008,Men,University Student,Gangwon,9766
2008,Men,University Student,Chungbook,19229
2008,Men,University Student,Daejeon/Sejong/Chungnaam,32535
2008,Men,University Student,Jeonbook,21249
2008,Men,University Student,Gwangju/Jeonnaam,38265
2008,Men,University Student,Gyeongnaam,17980
2008,Men,University Student,Jeju,4107
2008,Men,University Student,Korean Red Cross 외,23910
2008,Men,Military Person,Korean Red Cross,377220
2008,Men,Military Person,Central Seoul,43882
2008,Men,Military Person,Western Seoul,17648
2008,Men,Military Person,Southern Seoul,36112
2008,Men,Military Person,Eastern Seoul,28705
2008,Men,Military Person,Busan,19419
2008,Men,Military Person,Daegu/Gyeongbook,23027
2008,Men,Military Person,Incheon,19325
2008,Men,Military Person,Ulsan,5230
2008,Men,Military Person,Gyeonggi,18808
2008,Men,Military Person,Gangwon,37522
2008,Men,Military Person,Chungbook,16190
2008,Men,Military Person,Daejeon/Sejong/Chungnaam,39737
2008,Men,Military Person,Jeonbook,20959
2008,Men,Military Person,Gwangju/Jeonnaam,18970
2008,Men,Military Person,Gyeongnaam,26830
2008,Men,Military Person,Jeju,4856
2008,Men,Military Person,Korean Red Cross 외,2110
2008,Men,Company Worker,Korean Red Cross,317067
2008,Men,Company Worker,Central Seoul,30167
2008,Men,Company Worker,Western Seoul,27268
2008,Men,Company Worker,Southern Seoul,39309
2008,Men,Company Worker,Eastern Seoul,18906
2008,Men,Company Worker,Busan,33799
2008,Men,Company Worker,Daegu/Gyeongbook,20561
2008,Men,Company Worker,Incheon,16737
2008,Men,Company Worker,Ulsan,16818
2008,Men,Company Worker,Gyeonggi,30157
2008,Men,Company Worker,Gangwon,4306
2008,Men,Company Worker,Chungbook,8444
2008,Men,Company Worker,Daejeon/Sejong/Chungnaam,19389
2008,Men,Company Worker,Jeonbook,10318
2008,Men,Company Worker,Gwangju/Jeonnaam,21684
2008,Men,Company Worker,Gyeongnaam,15081
2008,Men,Company Worker,Jeju,4123
2008,Men,Company Worker,Korean Red Cross 외,19458
2008,Men,Public Worker,Korean Red Cross,49068
2008,Men,Public Worker,Central Seoul,4068
2008,Men,Public Worker,Western Seoul,2571
2008,Men,Public Worker,Southern Seoul,2711
2008,Men,Public Worker,Eastern Seoul,3275
2008,Men,Public Worker,Busan,3425
2008,Men,Public Worker,Daegu/Gyeongbook,4120
2008,Men,Public Worker,Incheon,1931
