Year,Month,Month_Number,Surgery,Patients
2019,October,10, Graft replacement of Aorta ,306.0
2019,November,11, Graft replacement of Aorta ,375.0
2019,December,12, Graft replacement of Aorta ,388.0
2020,January,1, Graft replacement of Aorta ,414.0
2020,February,2, Graft replacement of Aorta ,351.0
2020,March,3, Graft replacement of Aorta ,358.0
2020,April,4, Graft replacement of Aorta ,333.0
2020,May,5, Graft replacement of Aorta ,349.0
2020,June,6, Graft replacement of Aorta ,371.0
2020,July,7, Graft replacement of Aorta ,362.0
2020,August,8, Graft replacement of Aorta ,304.0
2020,September,9, Graft replacement of Aorta ,299.0
2020,October,10, Graft replacement of Aorta ,379.0
2020,November,11, Graft replacement of Aorta ,353.0
2020,December,12, Graft replacement of Aorta ,368.0
2021,January,1, Graft replacement of Aorta ,398.0
2021,February,2, Graft replacement of Aorta ,320.0
2021,March,3, Graft replacement of Aorta ,471.0
2021,April,4, Graft replacement of Aorta ,390.0
2021,May,5, Graft replacement of Aorta ,356.0
2021,June,6, Graft replacement of Aorta ,351.0
2021,July,7, Graft replacement of Aorta ,385.0
2021,August,8, Graft replacement of Aorta ,310.0
2021,September,9, Graft replacement of Aorta ,330.0
2021,October,10, Graft replacement of Aorta ,370.0
2021,November,11, Graft replacement of Aorta ,438.0
2021,December,12, Graft replacement of Aorta ,408.0
2022,January,1, Graft replacement of Aorta ,453.0
2022,February,2, Graft replacement of Aorta ,388.0
2022,March,3, Graft replacement of Aorta ,404.0
2022,April,4, Graft replacement of Aorta ,424.0
2022,May,5, Graft replacement of Aorta ,457.0
2022,June,6, Graft replacement of Aorta ,374.0
2022,July,7, Graft replacement of Aorta ,412.0
2022,August,8, Graft replacement of Aorta ,411.0
2022,September,9, Graft replacement of Aorta ,372.0
2022,October,10, Graft replacement of Aorta ,391.0
2022,November,11, Graft replacement of Aorta ,468.0
2022,December,12, Graft replacement of Aorta ,395.0
2006,January,1, PDA ligation ,2095.0
2006,February,2, PDA ligation ,1909.0
2006,March,3, PDA ligation ,1831.0
2006,April,4, PDA ligation ,1576.0
2006,May,5, PDA ligation ,1645.0
2006,June,6, PDA ligation ,1727.0
2006,July,7, PDA ligation ,1936.0
2006,August,8, PDA ligation ,2690.0
2006,September,9, PDA ligation ,2291.0
2006,October,10, PDA ligation ,2200.0
2006,November,11, PDA ligation ,1929.0
2006,December,12, PDA ligation ,2020.0
2007,January,1, PDA ligation ,2812.0
2007,February,2, PDA ligation ,2202.0
2007,March,3, PDA ligation ,2273.0
2007,April,4, PDA ligation ,2087.0
2007,May,5, PDA ligation ,2337.0
2007,June,6, PDA ligation ,2704.0
2007,July,7, PDA ligation ,2867.0
2007,August,8, PDA ligation ,3167.0
2007,September,9, PDA ligation ,2169.0
2007,October,10, PDA ligation ,2556.0
2007,November,11, PDA ligation ,2114.0
2007,December,12, PDA ligation ,2102.0
2008,January,1, PDA ligation ,1109.0
2008,February,2, PDA ligation ,774.0
2008,March,3, PDA ligation ,854.0
2008,April,4, PDA ligation ,705.0
2008,May,5, PDA ligation ,671.0
2008,June,6, PDA ligation ,778.0
2008,July,7, PDA ligation ,813.0
2008,August,8, PDA ligation ,809.0
2008,September,9, PDA ligation ,685.0
2008,October,10, PDA ligation ,598.0
2008,November,11, PDA ligation ,619.0
2008,December,12, PDA ligation ,623.0
2009,January,1, PDA ligation ,2280.0
2009,February,2, PDA ligation ,2053.0
2009,March,3, PDA ligation ,2253.0
2009,April,4, PDA ligation ,2103.0
2009,May,5, PDA ligation ,1939.0
2009,June,6, PDA ligation ,2055.0
2009,July,7, PDA ligation ,2503.0
2009,August,8, PDA ligation ,2693.0
2009,September,9, PDA ligation ,2524.0
2009,October,10, PDA ligation ,2388.0
2009,November,11, PDA ligation ,2062.0
2009,December,12, PDA ligation ,2378.0
2010,January,1, PDA ligation ,2950.0
2010,February,2, PDA ligation ,2413.0
2010,March,3, PDA ligation ,2666.0
2010,April,4, PDA ligation ,2423.0
2010,May,5, PDA ligation ,2445.0
2010,June,6, PDA ligation ,2910.0
2010,July,7, PDA ligation ,3295.0
2010,August,8, PDA ligation ,3514.0
2010,September,9, PDA ligation ,2670.0
2010,October,10, PDA ligation ,2675.0
2010,November,11, PDA ligation ,2125.0
2010,December,12, PDA ligation ,2335.0
2011,January,1, PDA ligation ,3546.0
2011,February,2, PDA ligation ,3007.0
2011,March,3, PDA ligation ,3234.0
2011,April,4, PDA ligation ,2612.0
2011,May,5, PDA ligation ,2686.0
2011,June,6, PDA ligation ,3072.0
2011,July,7, PDA ligation ,3067.0
2011,August,8, PDA ligation ,2930.0
2011,September,9, PDA ligation ,2381.0
2011,October,10, PDA ligation ,2562.0
2011,November,11, PDA ligation ,2340.0
2011,December,12, PDA ligation ,2658.0
2012,January,1, PDA ligation ,2935.0
2012,February,2, PDA ligation ,2920.0
2012,March,3, PDA ligation ,2629.0
2012,April,4, PDA ligation ,2210.0
2012,May,5, PDA ligation ,2512.0
2012,June,6, PDA ligation ,2880.0
2012,July,7, PDA ligation ,3640.0
2012,August,8, PDA ligation ,3517.0
2012,September,9, PDA ligation ,2665.0
2012,October,10, PDA ligation ,2649.0
2012,November,11, PDA ligation ,2359.0
2012,December,12, PDA ligation ,2286.0
2013,January,1, PDA ligation ,3521.0
2013,February,2, PDA ligation ,3073.0
2013,March,3, PDA ligation ,3032.0
2013,April,4, PDA ligation ,2669.0
2013,May,5, PDA ligation ,2621.0
2013,June,6, PDA ligation ,2676.0
2013,July,7, PDA ligation ,3079.0
2013,August,8, PDA ligation ,3115.0
2013,September,9, PDA ligation ,2656.0
2013,October,10, PDA ligation ,2645.0
2013,November,11, PDA ligation ,2300.0
2013,December,12, PDA ligation ,2560.0
2014,January,1, PDA ligation ,2322.0
2014,February,2, PDA ligation ,2154.0
2014,March,3, PDA ligation ,1895.0
2014,April,4, PDA ligation ,1757.0
2014,May,5, PDA ligation ,1866.0
2014,June,6, PDA ligation ,2172.0
2014,July,7, PDA ligation ,2572.0
2014,August,8, PDA ligation ,2540.0
2014,September,9, PDA ligation ,2309.0
2014,October,10, PDA ligation ,2159.0
2014,November,11, PDA ligation ,1644.0
2014,December,12, PDA ligation ,1795.0
2015,January,1, PDA ligation ,2212.0
2015,February,2, PDA ligation ,1723.0
2015,March,3, PDA ligation ,1645.0
2015,April,4, PDA ligation ,1562.0
2015,May,5, PDA ligation ,1581.0
2015,June,6, PDA ligation ,1479.0
2015,July,7, PDA ligation ,2029.0
2015,August,8, PDA ligation ,2196.0
2015,September,9, PDA ligation ,1854.0
2015,October,10, PDA ligation ,1853.0
2015,November,11, PDA ligation ,1540.0
2015,December,12, PDA ligation ,1858.0
2016,January,1, PDA ligation ,2029.0
2016,February,2, PDA ligation ,1633.0
2016,March,3, PDA ligation ,1570.0
2016,April,4, PDA ligation ,1368.0
2016,May,5, PDA ligation ,1599.0
2016,June,6, PDA ligation ,1842.0
2016,July,7, PDA ligation ,1903.0
2016,August,8, PDA ligation ,2084.0
2016,September,9, PDA ligation ,1895.0
2016,October,10, PDA ligation ,1736.0
2016,November,11, PDA ligation ,1807.0
2016,December,12, PDA ligation ,1873.0
2017,January,1, PDA ligation ,1825.0
2017,February,2, PDA ligation ,1592.0
2017,March,3, PDA ligation ,1476.0
2017,April,4, PDA ligation ,1390.0
2017,May,5, PDA ligation ,1613.0
2017,June,6, PDA ligation ,1767.0
2017,July,7, PDA ligation ,1810.0
2017,August,8, PDA ligation ,1994.0
2017,September,9, PDA ligation ,1930.0
2017,October,10, PDA ligation ,1414.0
2017,November,11, PDA ligation ,1380.0
2017,December,12, PDA ligation ,1476.0
2018,January,1, PDA ligation ,1793.0
2018,February,2, PDA ligation ,1262.0
2018,March,3, PDA ligation ,1451.0
2018,April,4, PDA ligation ,1301.0
2018,May,5, PDA ligation ,1417.0
2018,June,6, PDA ligation ,1457.0
2018,July,7, PDA ligation ,1731.0
2018,August,8, PDA ligation ,1783.0
2018,September,9, PDA ligation ,1676.0
2018,October,10, PDA ligation ,1832.0
2018,November,11, PDA ligation ,1504.0
2018,December,12, PDA ligation ,1565.0
2019,January,1, PDA ligation ,2034.0
2019,February,2, PDA ligation ,1533.0
2019,March,3, PDA ligation ,1455.0
2019,April,4, PDA ligation ,1416.0
2019,May,5, PDA ligation ,1560.0
2019,June,6, PDA ligation ,1675.0
2019,July,7, PDA ligation ,1895.0
2019,August,8, PDA ligation ,1921.0
2019,September,9, PDA ligation ,1785.0
2019,October,10, PDA ligation ,1745.0
2019,November,11, PDA ligation ,1613.0
2019,December,12, PDA ligation ,1575.0
2020,January,1, PDA ligation ,1602.0
2020,February,2, PDA ligation ,1362.0
2020,March,3, PDA ligation ,1019.0
2020,April,4, PDA ligation ,1182.0
2020,May,5, PDA ligation ,1385.0
2020,June,6, PDA ligation ,1694.0
2020,July,7, PDA ligation ,1829.0
2020,August,8, PDA ligation ,1755.0
2020,September,9, PDA ligation ,1700.0
2020,October,10, PDA ligation ,1466.0
2020,November,11, PDA ligation ,1497.0
2020,December,12, PDA ligation ,1522.0
2021,January,1, PDA ligation ,1250.0
2021,February,2, PDA ligation ,1174.0
2021,March,3, PDA ligation ,1364.0
2021,April,4, PDA ligation ,1350.0
2021,May,5, PDA ligation ,1446.0
2021,June,6, PDA ligation ,1801.0
2021,July,7, PDA ligation ,1967.0
2021,August,8, PDA ligation ,1831.0
2021,September,9, PDA ligation ,1649.0
2021,October,10, PDA ligation ,1834.0
2021,November,11, PDA ligation ,1694.0
2021,December,12, PDA ligation ,1584.0
2022,January,1, PDA ligation ,1571.0
2022,February,2, PDA ligation ,1199.0
2022,March,3, PDA ligation ,1087.0
2022,April,4, PDA ligation ,1330.0
2022,May,5, PDA ligation ,1577.0
2022,June,6, PDA ligation ,1733.0
2022,July,7, PDA ligation ,1892.0
2022,August,8, PDA ligation ,2061.0
2022,September,9, PDA ligation ,1817.0
2022,October,10, PDA ligation ,1595.0
2022,November,11, PDA ligation ,1522.0
2022,December,12, PDA ligation ,1585.0
2006,January,1, Exploratory Laparotomy ,7833.0
2006,February,2, Exploratory Laparotomy ,7291.0
2006,March,3, Exploratory Laparotomy ,8463.0
2006,April,4, Exploratory Laparotomy ,8333.0
2006,May,5, Exploratory Laparotomy ,9093.0
2006,June,6, Exploratory Laparotomy ,9390.0
2006,July,7, Exploratory Laparotomy ,9008.0
2006,August,8, Exploratory Laparotomy ,9034.0
2006,September,9, Exploratory Laparotomy ,8858.0
2006,October,10, Exploratory Laparotomy ,8227.0
2006,November,11, Exploratory Laparotomy ,7626.0
2006,December,12, Exploratory Laparotomy ,7484.0
2007,January,1, Exploratory Laparotomy ,8175.0
2007,February,2, Exploratory Laparotomy ,7617.0
2007,March,3, Exploratory Laparotomy ,8934.0
2007,April,4, Exploratory Laparotomy ,8864.0
2007,May,5, Exploratory Laparotomy ,9427.0
2007,June,6, Exploratory Laparotomy ,9672.0
2007,July,7, Exploratory Laparotomy ,9711.0
2007,August,8, Exploratory Laparotomy ,9194.0
2007,September,9, Exploratory Laparotomy ,8331.0
2007,October,10, Exploratory Laparotomy ,7935.0
2007,November,11, Exploratory Laparotomy ,7489.0
2007,December,12, Exploratory Laparotomy ,7378.0
2008,January,1, Exploratory Laparotomy ,7869.0
2008,February,2, Exploratory Laparotomy ,7284.0
2008,March,3, Exploratory Laparotomy ,8304.0
2008,April,4, Exploratory Laparotomy ,8379.0
2008,May,5, Exploratory Laparotomy ,8994.0
2008,June,6, Exploratory Laparotomy ,9264.0
2008,July,7, Exploratory Laparotomy ,9306.0
2008,August,8, Exploratory Laparotomy ,8801.0
2008,September,9, Exploratory Laparotomy ,8434.0
2008,October,10, Exploratory Laparotomy ,6446.0
2008,November,11, Exploratory Laparotomy ,7351.0
2008,December,12, Exploratory Laparotomy ,6898.0
2009,January,1, Exploratory Laparotomy ,7835.0
2009,February,2, Exploratory Laparotomy ,7650.0
2009,March,3, Exploratory Laparotomy ,8933.0
2009,April,4, Exploratory Laparotomy ,9065.0
2009,May,5, Exploratory Laparotomy ,9443.0
2009,June,6, Exploratory Laparotomy ,9684.0
2009,July,7, Exploratory Laparotomy ,9546.0
2009,August,8, Exploratory Laparotomy ,9310.0
2009,September,9, Exploratory Laparotomy ,9545.0
2009,October,10, Exploratory Laparotomy ,8541.0
2009,November,11, Exploratory Laparotomy ,8253.0
2009,December,12, Exploratory Laparotomy ,7834.0
2010,January,1, Exploratory Laparotomy ,7975.0
2010,February,2, Exploratory Laparotomy ,7543.0
2010,March,3, Exploratory Laparotomy ,8991.0
2010,April,4, Exploratory Laparotomy ,8917.0
2010,May,5, Exploratory Laparotomy ,8970.0
2010,June,6, Exploratory Laparotomy ,9633.0
2010,July,7, Exploratory Laparotomy ,9106.0
2010,August,8, Exploratory Laparotomy ,9231.0
2010,September,9, Exploratory Laparotomy ,8457.0
2010,October,10, Exploratory Laparotomy ,7669.0
2010,November,11, Exploratory Laparotomy ,7272.0
2010,December,12, Exploratory Laparotomy ,7241.0
2011,January,1, Exploratory Laparotomy ,7460.0
2011,February,2, Exploratory Laparotomy ,6813.0
2011,March,3, Exploratory Laparotomy ,8403.0
2011,April,4, Exploratory Laparotomy ,8358.0
2011,May,5, Exploratory Laparotomy ,9119.0
2011,June,6, Exploratory Laparotomy ,9566.0
2011,July,7, Exploratory Laparotomy ,9440.0
2011,August,8, Exploratory Laparotomy ,8347.0
2011,September,9, Exploratory Laparotomy ,6743.0
2011,October,10, Exploratory Laparotomy ,7332.0
2011,November,11, Exploratory Laparotomy ,7352.0
2011,December,12, Exploratory Laparotomy ,7044.0
2012,January,1, Exploratory Laparotomy ,7802.0
2012,February,2, Exploratory Laparotomy ,7754.0
2012,March,3, Exploratory Laparotomy ,8544.0
2012,April,4, Exploratory Laparotomy ,8364.0
2012,May,5, Exploratory Laparotomy ,9201.0
2012,June,6, Exploratory Laparotomy ,9378.0
2012,July,7, Exploratory Laparotomy ,9308.0
2012,August,8, Exploratory Laparotomy ,9184.0
2012,September,9, Exploratory Laparotomy ,8281.0
2012,October,10, Exploratory Laparotomy ,7655.0
2012,November,11, Exploratory Laparotomy ,7330.0
2012,December,12, Exploratory Laparotomy ,7216.0
2013,January,1, Exploratory Laparotomy ,7797.0
2013,February,2, Exploratory Laparotomy ,7092.0
2013,March,3, Exploratory Laparotomy ,8285.0
2013,April,4, Exploratory Laparotomy ,8101.0
2013,May,5, Exploratory Laparotomy ,8905.0
2013,June,6, Exploratory Laparotomy ,8997.0
2013,July,7, Exploratory Laparotomy ,9302.0
2013,August,8, Exploratory Laparotomy ,9151.0
2013,September,9, Exploratory Laparotomy ,8037.0
2013,October,10, Exploratory Laparotomy ,7586.0
2013,November,11, Exploratory Laparotomy ,7060.0
2013,December,12, Exploratory Laparotomy ,7178.0
2014,January,1, Exploratory Laparotomy ,7249.0
2014,February,2, Exploratory Laparotomy ,6998.0
2014,March,3, Exploratory Laparotomy ,7815.0
2014,April,4, Exploratory Laparotomy ,7838.0
2014,May,5, Exploratory Laparotomy ,8443.0
2014,June,6, Exploratory Laparotomy ,8439.0
2014,July,7, Exploratory Laparotomy ,8699.0
2014,August,8, Exploratory Laparotomy ,8387.0
2014,September,9, Exploratory Laparotomy ,7970.0
2014,October,10, Exploratory Laparotomy ,7389.0
2014,November,11, Exploratory Laparotomy ,7176.0
2014,December,12, Exploratory Laparotomy ,7018.0
2015,January,1, Exploratory Laparotomy ,7187.0
2015,February,2, Exploratory Laparotomy ,6485.0
2015,March,3, Exploratory Laparotomy ,7785.0
2015,April,4, Exploratory Laparotomy ,7568.0
2015,May,5, Exploratory Laparotomy ,7966.0
2015,June,6, Exploratory Laparotomy ,7958.0
2015,July,7, Exploratory Laparotomy ,8227.0
2015,August,8, Exploratory Laparotomy ,8121.0
2015,September,9, Exploratory Laparotomy ,7632.0
2015,October,10, Exploratory Laparotomy ,7222.0
2015,November,11, Exploratory Laparotomy ,6810.0
2015,December,12, Exploratory Laparotomy ,6709.0
2016,January,1, Exploratory Laparotomy ,6673.0
2016,February,2, Exploratory Laparotomy ,6694.0
2016,March,3, Exploratory Laparotomy ,7477.0
2016,April,4, Exploratory Laparotomy ,7585.0
2016,May,5, Exploratory Laparotomy ,7983.0
2016,June,6, Exploratory Laparotomy ,8114.0
2016,July,7, Exploratory Laparotomy ,8132.0
2016,August,8, Exploratory Laparotomy ,8175.0
2016,September,9, Exploratory Laparotomy ,7595.0
2016,October,10, Exploratory Laparotomy ,6910.0
2016,November,11, Exploratory Laparotomy ,6469.0
2016,December,12, Exploratory Laparotomy ,6896.0
2017,January,1, Exploratory Laparotomy ,6525.0
2017,February,2, Exploratory Laparotomy ,6116.0
2017,March,3, Exploratory Laparotomy ,7033.0
2017,April,4, Exploratory Laparotomy ,6914.0
2017,May,5, Exploratory Laparotomy ,7573.0
2017,June,6, Exploratory Laparotomy ,7760.0
2017,July,7, Exploratory Laparotomy ,7826.0
2017,August,8, Exploratory Laparotomy ,7843.0
2017,September,9, Exploratory Laparotomy ,7048.0
2017,October,10, Exploratory Laparotomy ,6389.0
2017,November,11, Exploratory Laparotomy ,6055.0
2017,December,12, Exploratory Laparotomy ,6192.0
2018,January,1, Exploratory Laparotomy ,6679.0
2018,February,2, Exploratory Laparotomy ,5713.0
2018,March,3, Exploratory Laparotomy ,6672.0
2018,April,4, Exploratory Laparotomy ,6729.0
2018,May,5, Exploratory Laparotomy ,7096.0
2018,June,6, Exploratory Laparotomy ,7173.0
2018,July,7, Exploratory Laparotomy ,7399.0
2018,August,8, Exploratory Laparotomy ,7434.0
2018,September,9, Exploratory Laparotomy ,6560.0
2018,October,10, Exploratory Laparotomy ,6323.0
2018,November,11, Exploratory Laparotomy ,6074.0
2018,December,12, Exploratory Laparotomy ,6521.0
2019,January,1, Exploratory Laparotomy ,6656.0
2019,February,2, Exploratory Laparotomy ,5893.0
2019,March,3, Exploratory Laparotomy ,6812.0
2019,April,4, Exploratory Laparotomy ,7089.0
2019,May,5, Exploratory Laparotomy ,7551.0
2019,June,6, Exploratory Laparotomy ,7189.0
2019,July,7, Exploratory Laparotomy ,7531.0
2019,August,8, Exploratory Laparotomy ,7479.0
2019,September,9, Exploratory Laparotomy ,6595.0
2019,October,10, Exploratory Laparotomy ,6400.0
2019,November,11, Exploratory Laparotomy ,5925.0
2019,December,12, Exploratory Laparotomy ,6097.0
